E2F1_UP.V1_DN,5912
E2F1_UP.V1_DN,10769
E2F1_UP.V1_DN,1374
E2F1_UP.V1_DN,10509
E2F1_UP.V1_DN,22821
E2F1_UP.V1_DN,2941
E2F1_UP.V1_DN,3554
E2F1_UP.V1_DN,5063
E2F1_UP.V1_DN,3417
E2F1_UP.V1_DN,4316
E2F1_UP.V1_DN,10297
E2F1_UP.V1_DN,81622
E2F1_UP.V1_DN,4853
E2F1_UP.V1_DN,2690
E2F1_UP.V1_DN,81490
E2F1_UP.V1_DN,7328
E2F1_UP.V1_DN,23328
E2F1_UP.V1_DN,123
E2F1_UP.V1_DN,489
E2F1_UP.V1_DN,7052
E2F1_UP.V1_DN,10158
E2F1_UP.V1_DN,9531
E2F1_UP.V1_DN,3910
E2F1_UP.V1_DN,2674
E2F1_UP.V1_DN,894
E2F1_UP.V1_DN,379
E2F1_UP.V1_DN,4599
E2F1_UP.V1_DN,4790
E2F1_UP.V1_DN,2123
E2F1_UP.V1_DN,2634
E2F1_UP.V1_DN,6925
E2F1_UP.V1_DN,3133
E2F1_UP.V1_DN,1397
E2F1_UP.V1_DN,2065
E2F1_UP.V1_DN,6769
E2F1_UP.V1_DN,22822
E2F1_UP.V1_DN,4170
E2F1_UP.V1_DN,2059
E2F1_UP.V1_DN,6446
E2F1_UP.V1_DN,307
E2F1_UP.V1_DN,824
E2F1_UP.V1_DN,8436
E2F1_UP.V1_DN,91860
E2F1_UP.V1_DN,50717
E2F1_UP.V1_DN,3572
E2F1_UP.V1_DN,5742
E2F1_UP.V1_DN,23613
E2F1_UP.V1_DN,6810
E2F1_UP.V1_DN,23217
E2F1_UP.V1_DN,283131
E2F1_UP.V1_DN,6774
E2F1_UP.V1_DN,323
E2F1_UP.V1_DN,55904
E2F1_UP.V1_DN,4192
E2F1_UP.V1_DN,80232
E2F1_UP.V1_DN,860
E2F1_UP.V1_DN,435
E2F1_UP.V1_DN,55076
E2F1_UP.V1_DN,339665
E2F1_UP.V1_DN,9595
E2F1_UP.V1_DN,3048
E2F1_UP.V1_DN,26137
E2F1_UP.V1_DN,2328
E2F1_UP.V1_DN,862
E2F1_UP.V1_DN,29919
E2F1_UP.V1_DN,4609
E2F1_UP.V1_DN,51
E2F1_UP.V1_DN,1301
E2F1_UP.V1_DN,1601
E2F1_UP.V1_DN,1139
E2F1_UP.V1_DN,5321
E2F1_UP.V1_DN,53947
E2F1_UP.V1_DN,4891
E2F1_UP.V1_DN,1153
E2F1_UP.V1_DN,916
E2F1_UP.V1_DN,6242
E2F1_UP.V1_DN,9367
E2F1_UP.V1_DN,5664
E2F1_UP.V1_DN,64332
E2F1_UP.V1_DN,84962
E2F1_UP.V1_DN,6945
E2F1_UP.V1_DN,79036
E2F1_UP.V1_DN,4926
E2F1_UP.V1_DN,6615
E2F1_UP.V1_DN,4881
E2F1_UP.V1_UP,23076
E2F1_UP.V1_UP,3280
E2F1_UP.V1_UP,112
E2F1_UP.V1_UP,8208
E2F1_UP.V1_UP,79720
E2F1_UP.V1_UP,2926
E2F1_UP.V1_UP,3196
E2F1_UP.V1_UP,117178
E2F1_UP.V1_UP,1763
E2F1_UP.V1_UP,1215
E2F1_UP.V1_UP,161882
E2F1_UP.V1_UP,54982
E2F1_UP.V1_UP,840
E2F1_UP.V1_UP,666
E2F1_UP.V1_UP,9600
E2F1_UP.V1_UP,1948
E2F1_UP.V1_UP,65981
E2F1_UP.V1_UP,92154
E2F1_UP.V1_UP,9903
E2F1_UP.V1_UP,7091
E2F1_UP.V1_UP,202152
E2F1_UP.V1_UP,348995
E2F1_UP.V1_UP,2146
E2F1_UP.V1_UP,6429
E2F1_UP.V1_UP,1745
E2F1_UP.V1_UP,132160
E2F1_UP.V1_UP,6574
E2F1_UP.V1_UP,140807
E2F1_UP.V1_UP,4001
E2F1_UP.V1_UP,7064
E2F1_UP.V1_UP,125150
E2F1_UP.V1_UP,83743
E2F1_UP.V1_UP,23640
E2F1_UP.V1_UP,4664
E2F1_UP.V1_UP,8851
E2F1_UP.V1_UP,89
E2F1_UP.V1_UP,23048
E2F1_UP.V1_UP,1535
E2F1_UP.V1_UP,10076
E2F1_UP.V1_UP,5090
E2F1_UP.V1_UP,7163
E2F1_UP.V1_UP,9138
E2F1_UP.V1_UP,55388
E2F1_UP.V1_UP,675
E2F1_UP.V1_UP,5619
E2F1_UP.V1_UP,79077
E2F1_UP.V1_UP,55690
E2F1_UP.V1_UP,768211
E2F1_UP.V1_UP,58516
E2F1_UP.V1_UP,1994
E2F1_UP.V1_UP,283899
E2F1_UP.V1_UP,26277
E2F1_UP.V1_UP,4215
E2F1_UP.V1_UP,5558
E2F1_UP.V1_UP,140885
E2F1_UP.V1_UP,3692
E2F1_UP.V1_UP,55696
E2F1_UP.V1_UP,51466
E2F1_UP.V1_UP,23304
E2F1_UP.V1_UP,3839
E2F1_UP.V1_UP,26589
E2F1_UP.V1_UP,23397
E2F1_UP.V1_UP,419
E2F1_UP.V1_UP,84279
E2F1_UP.V1_UP,11169
E2F1_UP.V1_UP,79733
E2F1_UP.V1_UP,9879
E2F1_UP.V1_UP,6908
E2F1_UP.V1_UP,92749
E2F1_UP.V1_UP,7153
E2F1_UP.V1_UP,10807
E2F1_UP.V1_UP,513
E2F1_UP.V1_UP,7083
E2F1_UP.V1_UP,84717
E2F1_UP.V1_UP,4678
E2F1_UP.V1_UP,5925
E2F1_UP.V1_UP,60558
E2F1_UP.V1_UP,6878
E2F1_UP.V1_UP,9730
E2F1_UP.V1_UP,79956
E2F1_UP.V1_UP,79939
E2F1_UP.V1_UP,7301
E2F1_UP.V1_UP,27000
E2F1_UP.V1_UP,3796
E2F1_UP.V1_UP,29078
E2F1_UP.V1_UP,254263
E2F1_UP.V1_UP,51729
E2F1_UP.V1_UP,9368
E2F1_UP.V1_UP,7422
E2F1_UP.V1_UP,4601
E2F1_UP.V1_UP,51095
E2F1_UP.V1_UP,10625
E2F1_UP.V1_UP,23401
E2F1_UP.V1_UP,8502
E2F1_UP.V1_UP,10713
E2F1_UP.V1_UP,151648
E2F1_UP.V1_UP,10197
E2F1_UP.V1_UP,4350
E2F1_UP.V1_UP,7298
E2F1_UP.V1_UP,54707
E2F1_UP.V1_UP,2627
E2F1_UP.V1_UP,9212
E2F1_UP.V1_UP,100
E2F1_UP.V1_UP,64783
E2F1_UP.V1_UP,4241
E2F1_UP.V1_UP,29089
E2F1_UP.V1_UP,1687
E2F1_UP.V1_UP,29883
E2F1_UP.V1_UP,142
E2F1_UP.V1_UP,6462
E2F1_UP.V1_UP,377
E2F1_UP.V1_UP,1478
E2F1_UP.V1_UP,5277
E2F1_UP.V1_UP,699
E2F1_UP.V1_UP,6880
E2F1_UP.V1_UP,596
E2F1_UP.V1_UP,29802
E2F1_UP.V1_UP,162494
E2F1_UP.V1_UP,3149
E2F1_UP.V1_UP,91010
E2F1_UP.V1_UP,23649
E2F1_UP.V1_UP,7392
E2F1_UP.V1_UP,54956
E2F1_UP.V1_UP,112724
E2F1_UP.V1_UP,6453
E2F1_UP.V1_UP,2068
E2F1_UP.V1_UP,9663
E2F1_UP.V1_UP,9221
E2F1_UP.V1_UP,6541
E2F1_UP.V1_UP,7019
E2F1_UP.V1_UP,8153
E2F1_UP.V1_UP,55245
E2F1_UP.V1_UP,1429
E2F1_UP.V1_UP,5648
E2F1_UP.V1_UP,388962
E2F1_UP.V1_UP,3316
E2F1_UP.V1_UP,54969
E2F1_UP.V1_UP,9055
E2F1_UP.V1_UP,9100
E2F1_UP.V1_UP,7187
E2F1_UP.V1_UP,1991
E2F1_UP.V1_UP,4681
E2F1_UP.V1_UP,8835
E2F1_UP.V1_UP,5305
E2F1_UP.V1_UP,7371
E2F1_UP.V1_UP,27161
E2F1_UP.V1_UP,80728
E2F1_UP.V1_UP,7884
E2F1_UP.V1_UP,10926
E2F1_UP.V1_UP,9787
E2F1_UP.V1_UP,3836
E2F1_UP.V1_UP,256949
E2F1_UP.V1_UP,55573
E2F1_UP.V1_UP,134218
E2F1_UP.V1_UP,57697
E2F1_UP.V1_UP,23779
E2F1_UP.V1_UP,11099
E2F1_UP.V1_UP,1111
E2F1_UP.V1_UP,25876
E2F1_UP.V1_UP,2237
E2F1_UP.V1_UP,125476
E2F1_UP.V1_UP,29855
E2F1_UP.V1_UP,5292
E2F1_UP.V1_UP,3833
E2F1_UP.V1_UP,57649
E2F1_UP.V1_UP,10733
E2F1_UP.V1_UP,4437
E2F1_UP.V1_UP,30850
E2F1_UP.V1_UP,25819
E2F1_UP.V1_UP,10528
E2F1_UP.V1_UP,400961
E2F1_UP.V1_UP,7379
E2F1_UP.V1_UP,7169
E2F1_UP.V1_UP,1755
E2F1_UP.V1_UP,23185
E2F1_UP.V1_UP,4086
E2F1_UP.V1_UP,4173
E2F1_UP.V1_UP,7486
E2F1_UP.V1_UP,1432
E2F1_UP.V1_UP,790
E2F1_UP.V1_UP,1642
E2F1_UP.V1_UP,2842
E2F1_UP.V1_UP,9477
E2F1_UP.V1_UP,10592
E2F1_UP.V1_UP,1871
E2F1_UP.V1_UP,6240
E2F1_UP.V1_UP,79602
E2F1_UP.V1_UP,6491
E2F1_UP.V1_UP,4296
EGFR_UP.V1_DN,4886
EGFR_UP.V1_DN,5174
EGFR_UP.V1_DN,2674
EGFR_UP.V1_DN,9687
EGFR_UP.V1_DN,4477
EGFR_UP.V1_DN,10395
EGFR_UP.V1_DN,4602
EGFR_UP.V1_DN,11254
EGFR_UP.V1_DN,10561
EGFR_UP.V1_DN,10964
EGFR_UP.V1_DN,2852
EGFR_UP.V1_DN,3667
EGFR_UP.V1_DN,1535
EGFR_UP.V1_DN,51454
EGFR_UP.V1_DN,1960
EGFR_UP.V1_DN,9130
EGFR_UP.V1_DN,4192
EGFR_UP.V1_DN,596
EGFR_UP.V1_DN,8357
EGFR_UP.V1_DN,3429
EGFR_UP.V1_DN,8334
EGFR_UP.V1_DN,2581
EGFR_UP.V1_DN,8839
EGFR_UP.V1_DN,2537
EGFR_UP.V1_DN,80303
EGFR_UP.V1_DN,8345
EGFR_UP.V1_DN,51309
EGFR_UP.V1_DN,5567
EGFR_UP.V1_DN,8344
EGFR_UP.V1_DN,3398
EGFR_UP.V1_DN,22996
EGFR_UP.V1_DN,10950
EGFR_UP.V1_DN,116039
EGFR_UP.V1_DN,120
EGFR_UP.V1_DN,6947
EGFR_UP.V1_DN,3800
EGFR_UP.V1_DN,8339
EGFR_UP.V1_DN,10388
EGFR_UP.V1_DN,51427
EGFR_UP.V1_DN,57535
EGFR_UP.V1_DN,8343
EGFR_UP.V1_DN,79068
EGFR_UP.V1_DN,794
EGFR_UP.V1_DN,1948
EGFR_UP.V1_DN,7594
EGFR_UP.V1_DN,6711
EGFR_UP.V1_DN,11201
EGFR_UP.V1_DN,7504
EGFR_UP.V1_DN,8365
EGFR_UP.V1_DN,1952
EGFR_UP.V1_DN,54894
EGFR_UP.V1_DN,6443
EGFR_UP.V1_DN,429
EGFR_UP.V1_DN,51449
EGFR_UP.V1_DN,8204
EGFR_UP.V1_DN,22876
EGFR_UP.V1_DN,22836
EGFR_UP.V1_DN,60481
EGFR_UP.V1_DN,11000
EGFR_UP.V1_DN,55827
EGFR_UP.V1_DN,4277
EGFR_UP.V1_DN,57396
EGFR_UP.V1_DN,3006
EGFR_UP.V1_DN,23089
EGFR_UP.V1_DN,51514
EGFR_UP.V1_DN,323
EGFR_UP.V1_DN,9665
EGFR_UP.V1_DN,6744
EGFR_UP.V1_DN,4147
EGFR_UP.V1_DN,56947
EGFR_UP.V1_DN,8346
EGFR_UP.V1_DN,25913
EGFR_UP.V1_DN,58155
EGFR_UP.V1_DN,55008
EGFR_UP.V1_DN,89927
EGFR_UP.V1_DN,1968
EGFR_UP.V1_DN,55635
EGFR_UP.V1_DN,288
EGFR_UP.V1_DN,7456
EGFR_UP.V1_DN,55601
EGFR_UP.V1_DN,9747
EGFR_UP.V1_DN,8969
EGFR_UP.V1_DN,6505
EGFR_UP.V1_DN,51071
EGFR_UP.V1_DN,1475
EGFR_UP.V1_DN,79170
EGFR_UP.V1_DN,6445
EGFR_UP.V1_DN,22824
EGFR_UP.V1_DN,27250
EGFR_UP.V1_DN,3480
EGFR_UP.V1_DN,55120
EGFR_UP.V1_DN,58495
EGFR_UP.V1_DN,4092
EGFR_UP.V1_DN,83990
EGFR_UP.V1_DN,2969
EGFR_UP.V1_DN,622
EGFR_UP.V1_DN,1299
EGFR_UP.V1_DN,2001
EGFR_UP.V1_DN,6658
EGFR_UP.V1_DN,857
EGFR_UP.V1_DN,54145
EGFR_UP.V1_DN,4698
EGFR_UP.V1_DN,2146
EGFR_UP.V1_DN,178
EGFR_UP.V1_DN,64699
EGFR_UP.V1_DN,1512
EGFR_UP.V1_DN,10280
EGFR_UP.V1_DN,684
EGFR_UP.V1_DN,3375
EGFR_UP.V1_DN,80210
EGFR_UP.V1_DN,79733
EGFR_UP.V1_DN,8805
EGFR_UP.V1_DN,1123
EGFR_UP.V1_DN,9315
EGFR_UP.V1_DN,624
EGFR_UP.V1_DN,55714
EGFR_UP.V1_DN,54898
EGFR_UP.V1_DN,51375
EGFR_UP.V1_DN,5241
EGFR_UP.V1_DN,3017
EGFR_UP.V1_DN,10874
EGFR_UP.V1_DN,84869
EGFR_UP.V1_DN,65982
EGFR_UP.V1_DN,23705
EGFR_UP.V1_DN,54892
EGFR_UP.V1_DN,57007
EGFR_UP.V1_DN,3832
EGFR_UP.V1_DN,3983
EGFR_UP.V1_DN,3993
EGFR_UP.V1_DN,5723
EGFR_UP.V1_DN,23312
EGFR_UP.V1_DN,839
EGFR_UP.V1_DN,3012
EGFR_UP.V1_DN,54664
EGFR_UP.V1_DN,23165
EGFR_UP.V1_DN,2887
EGFR_UP.V1_DN,22875
EGFR_UP.V1_DN,55034
EGFR_UP.V1_DN,9935
EGFR_UP.V1_DN,55602
EGFR_UP.V1_DN,84909
EGFR_UP.V1_DN,29919
EGFR_UP.V1_DN,55706
EGFR_UP.V1_DN,863
EGFR_UP.V1_DN,79868
EGFR_UP.V1_DN,1831
EGFR_UP.V1_DN,8777
EGFR_UP.V1_DN,799
EGFR_UP.V1_DN,399664
EGFR_UP.V1_DN,1363
EGFR_UP.V1_DN,8416
EGFR_UP.V1_DN,403
EGFR_UP.V1_DN,10098
EGFR_UP.V1_DN,56521
EGFR_UP.V1_DN,55094
EGFR_UP.V1_DN,55251
EGFR_UP.V1_DN,79682
EGFR_UP.V1_DN,80758
EGFR_UP.V1_DN,10125
EGFR_UP.V1_DN,56603
EGFR_UP.V1_DN,889
EGFR_UP.V1_DN,10793
EGFR_UP.V1_DN,27295
EGFR_UP.V1_DN,24148
EGFR_UP.V1_DN,23683
EGFR_UP.V1_DN,29994
EGFR_UP.V1_DN,10276
EGFR_UP.V1_DN,7290
EGFR_UP.V1_DN,55159
EGFR_UP.V1_DN,56904
EGFR_UP.V1_DN,4052
EGFR_UP.V1_DN,5954
EGFR_UP.V1_DN,6883
EGFR_UP.V1_DN,26046
EGFR_UP.V1_DN,2059
EGFR_UP.V1_DN,23678
EGFR_UP.V1_DN,23314
EGFR_UP.V1_DN,79718
EGFR_UP.V1_DN,57613
EGFR_UP.V1_DN,80230
EGFR_UP.V1_DN,8269
EGFR_UP.V1_DN,64116
EGFR_UP.V1_DN,3397
EGFR_UP.V1_DN,79184
EGFR_UP.V1_DN,51230
EGFR_UP.V1_DN,10124
EGFR_UP.V1_DN,90806
EGFR_UP.V1_DN,54913
EGFR_UP.V1_DN,4832
EGFR_UP.V1_DN,50865
EGFR_UP.V1_DN,6491
EGFR_UP.V1_DN,2037
EGFR_UP.V1_DN,55729
EGFR_UP.V1_DN,11001
EGFR_UP.V1_DN,56339
EGFR_UP.V1_DN,23015
EGFR_UP.V1_UP,2266
EGFR_UP.V1_UP,2633
EGFR_UP.V1_UP,4982
EGFR_UP.V1_UP,2244
EGFR_UP.V1_UP,2697
EGFR_UP.V1_UP,1848
EGFR_UP.V1_UP,6280
EGFR_UP.V1_UP,133
EGFR_UP.V1_UP,3694
EGFR_UP.V1_UP,1846
EGFR_UP.V1_UP,2650
EGFR_UP.V1_UP,2
EGFR_UP.V1_UP,444
EGFR_UP.V1_UP,1545
EGFR_UP.V1_UP,8418
EGFR_UP.V1_UP,25816
EGFR_UP.V1_UP,55790
EGFR_UP.V1_UP,57214
EGFR_UP.V1_UP,10161
EGFR_UP.V1_UP,2745
EGFR_UP.V1_UP,2034
EGFR_UP.V1_UP,4312
EGFR_UP.V1_UP,10761
EGFR_UP.V1_UP,27289
EGFR_UP.V1_UP,4680
EGFR_UP.V1_UP,3624
EGFR_UP.V1_UP,10644
EGFR_UP.V1_UP,65983
EGFR_UP.V1_UP,5791
EGFR_UP.V1_UP,27242
EGFR_UP.V1_UP,2150
EGFR_UP.V1_UP,3659
EGFR_UP.V1_UP,1052
EGFR_UP.V1_UP,10205
EGFR_UP.V1_UP,2114
EGFR_UP.V1_UP,22936
EGFR_UP.V1_UP,112399
EGFR_UP.V1_UP,6279
EGFR_UP.V1_UP,1956
EGFR_UP.V1_UP,1827
EGFR_UP.V1_UP,3976
EGFR_UP.V1_UP,4017
EGFR_UP.V1_UP,6310
EGFR_UP.V1_UP,2131
EGFR_UP.V1_UP,55332
EGFR_UP.V1_UP,1525
EGFR_UP.V1_UP,9076
EGFR_UP.V1_UP,5325
EGFR_UP.V1_UP,51083
EGFR_UP.V1_UP,65124
EGFR_UP.V1_UP,11320
EGFR_UP.V1_UP,5101
EGFR_UP.V1_UP,824
EGFR_UP.V1_UP,3491
EGFR_UP.V1_UP,6386
EGFR_UP.V1_UP,3620
EGFR_UP.V1_UP,7851
EGFR_UP.V1_UP,84981
EGFR_UP.V1_UP,2119
EGFR_UP.V1_UP,10451
EGFR_UP.V1_UP,6347
EGFR_UP.V1_UP,4217
EGFR_UP.V1_UP,2004
EGFR_UP.V1_UP,81537
EGFR_UP.V1_UP,1594
EGFR_UP.V1_UP,5142
EGFR_UP.V1_UP,840
EGFR_UP.V1_UP,30001
EGFR_UP.V1_UP,23528
EGFR_UP.V1_UP,23657
EGFR_UP.V1_UP,64759
EGFR_UP.V1_UP,6578
EGFR_UP.V1_UP,10979
EGFR_UP.V1_UP,1847
EGFR_UP.V1_UP,3887
EGFR_UP.V1_UP,23406
EGFR_UP.V1_UP,7035
EGFR_UP.V1_UP,1839
EGFR_UP.V1_UP,64089
EGFR_UP.V1_UP,3669
EGFR_UP.V1_UP,6674
EGFR_UP.V1_UP,4128
EGFR_UP.V1_UP,23034
EGFR_UP.V1_UP,29109
EGFR_UP.V1_UP,23231
EGFR_UP.V1_UP,6890
EGFR_UP.V1_UP,25897
EGFR_UP.V1_UP,3566
EGFR_UP.V1_UP,5698
EGFR_UP.V1_UP,55062
EGFR_UP.V1_UP,7474
EGFR_UP.V1_UP,8714
EGFR_UP.V1_UP,9590
EGFR_UP.V1_UP,2730
EGFR_UP.V1_UP,8835
EGFR_UP.V1_UP,80323
EGFR_UP.V1_UP,10150
EGFR_UP.V1_UP,3895
EGFR_UP.V1_UP,3995
EGFR_UP.V1_UP,6367
EGFR_UP.V1_UP,5238
EGFR_UP.V1_UP,9497
EGFR_UP.V1_UP,3855
EGFR_UP.V1_UP,3437
EGFR_UP.V1_UP,7280
EGFR_UP.V1_UP,64778
EGFR_UP.V1_UP,3554
EGFR_UP.V1_UP,11138
EGFR_UP.V1_UP,3790
EGFR_UP.V1_UP,3099
EGFR_UP.V1_UP,2634
EGFR_UP.V1_UP,602
EGFR_UP.V1_UP,83716
EGFR_UP.V1_UP,1906
EGFR_UP.V1_UP,58472
EGFR_UP.V1_UP,23433
EGFR_UP.V1_UP,7042
EGFR_UP.V1_UP,151011
EGFR_UP.V1_UP,10484
EGFR_UP.V1_UP,25825
EGFR_UP.V1_UP,6303
EGFR_UP.V1_UP,9568
EGFR_UP.V1_UP,9582
EGFR_UP.V1_UP,84223
EGFR_UP.V1_UP,56892
EGFR_UP.V1_UP,3601
EGFR_UP.V1_UP,6648
EGFR_UP.V1_UP,9060
EGFR_UP.V1_UP,27161
EGFR_UP.V1_UP,51129
EGFR_UP.V1_UP,655
EGFR_UP.V1_UP,5699
EGFR_UP.V1_UP,5031
EGFR_UP.V1_UP,4213
EGFR_UP.V1_UP,55604
EGFR_UP.V1_UP,467
EGFR_UP.V1_UP,2710
EGFR_UP.V1_UP,72
EGFR_UP.V1_UP,7804
EGFR_UP.V1_UP,211
EGFR_UP.V1_UP,10479
EGFR_UP.V1_UP,116984
EGFR_UP.V1_UP,2713
EGFR_UP.V1_UP,5873
EGFR_UP.V1_UP,2261
EGFR_UP.V1_UP,55076
EGFR_UP.V1_UP,56935
EGFR_UP.V1_UP,9015
EGFR_UP.V1_UP,3306
EGFR_UP.V1_UP,4319
EGFR_UP.V1_UP,7138
EGFR_UP.V1_UP,6004
EGFR_UP.V1_UP,22822
EGFR_UP.V1_UP,3383
EGFR_UP.V1_UP,316
EGFR_UP.V1_UP,51097
EGFR_UP.V1_UP,9456
EGFR_UP.V1_UP,22978
EGFR_UP.V1_UP,5366
EGFR_UP.V1_UP,868
EGFR_UP.V1_UP,9314
EGFR_UP.V1_UP,9766
EGFR_UP.V1_UP,6416
EGFR_UP.V1_UP,84159
EGFR_UP.V1_UP,5167
EGFR_UP.V1_UP,3673
EGFR_UP.V1_UP,6558
EGFR_UP.V1_UP,26286
EGFR_UP.V1_UP,4791
EGFR_UP.V1_UP,3726
EGFR_UP.V1_UP,93664
EGFR_UP.V1_UP,80757
EGFR_UP.V1_UP,55861
EGFR_UP.V1_UP,9517
EGFR_UP.V1_UP,6197
EGFR_UP.V1_UP,6286
EGFR_UP.V1_UP,6617
EGFR_UP.V1_UP,23474
EGFR_UP.V1_UP,3612
EGFR_UP.V1_UP,4026
EGFR_UP.V1_UP,5277
EGFR_UP.V1_UP,10184
EGFR_UP.V1_UP,23175
EGFR_UP.V1_UP,11343
EGFR_UP.V1_UP,3675
EGFR_UP.V1_UP,9915
EGFR_UP.V1_UP,8727
EGFR_UP.V1_UP,1490
EGFR_UP.V1_UP,3097
EGFR_UP.V1_UP,9260
EGFR_UP.V1_UP,1290
EGFR_UP.V1_UP,4783
EGFR_UP.V1_UP,259230
